fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,derivacion_institucion,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,provincia_indec_id
2023-06-04,12:32,9435842535,Urgencia,Ciudadano,Sí,Trata,Reducción a la servidumbre o situaciones análogas,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,Protex,2023-06-04 15:33,Sí,,,,,,,,Santa Fe,,Denunciante - ciudadano,,Mujer,0,82
2023-06-04,20:46,3545842535,Emergencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Salta,Salta,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-04 20:43,Sí,Protex,2023-06-04 20:43,No,,,,,Salta,,Denunciante - ciudadano,,Mujer,0,66
2023-06-05,09:16,9455842535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-05 09:49,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,Por publicidad en Internet,Hombre,44,02
2023-06-05,09:29,555842535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,La Rioja,La Rioja,PNR - Línea 145,Línea 145,Protex,2023-06-05 10:12,Sí,,,,,,,,La Rioja,,Denunciante - víctima directa,,Varón cis,0,46
2023-06-05,11:37,1555842535,Emergencia,Ciudadano,No,Trata,Explotación laboral,Catamarca,Santa Rosa,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-05 12:24,Sí,Protex,2023-06-05 12:24,No,,,,,Catamarca,,Denunciante - víctima directa,,Varón cis,0,10
2023-06-05,13:34,5555842535,Urgencia,Ciudadano,No,Trata,Explotación laboral,La Rioja,,PNR - Línea 145,Línea 145,Protex,2023-06-05 13:44,Sí,,,,,,,,La Rioja,,Denunciante - víctima directa,,Mujer,0,46
2023-06-05,17:22,6555842535,Emergencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,"Explotación laboral niñas, niños y adolescentes",Misiones,El Soberbio,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-05 19:29,Sí,Protex,2023-06-05 18:38,No,,,,Argentina,Misiones,Ciudad Autónoma de Buenos Aires,Denunciante - institución,,Varón cis,52,54
2023-06-05,19:21,8465842535,Urgencia,Ciudadano,Sí,Trata,Grooming,Misiones,Posadas,PNR - Línea 145,Línea 145,Protex,2023-06-05 19:36,Sí,,,,,,,,Misiones,,Denunciante - víctima directa,,Varón cis,0,54
2023-06-06,10:56,2575842535,Urgencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,Explotación laboral,La Pampa,Veinticinco de Mayo,PNR - Línea 145,Línea 145,Protex,2023-06-06 11:33,Sí,,,,,,,,La Pampa,,Denunciante - institución,,Hombre,0,42
2023-06-06,11:55,4575842535,Urgencia,"Institución - Ministerio de Trabajo, Empleo y Seguridad Social",No,Trata,"Explotación laboral niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Protex,2023-06-06 11:45,Sí,,,,,,,,,,Denunciante - institución,,Mujer cis,0,02
2023-06-06,12:44,8484942535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Formosa,El Espinillo,PNR - Línea 145,Línea 145,Protex,2023-06-06 12:42,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,34
2023-06-06,18:33,8494942535,Urgencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,Protex,2023-06-06 19:33,Sí,,,,,,,,Santa Fe,,Denunciante - ciudadano,,Hombre,0,82
2023-06-06,22:54,4594942535,Urgencia,Ciudadano,Sí,Trata,Otros delitos,Buenos Aires,Punta Alta,PNR - Línea 145,Línea 145,Protex,2023-06-06 23:38,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,48,06
2023-06-07,02:33,6594942535,Emergencia,Ciudadano,No,Trata,Posible captación,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-07 02:55,Sí,,,,,,,,Corrientes,,Denunciante - ciudadano,,Varón cis,40,14
2023-06-07,11:15,5505942535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Misiones,Pozo Azul,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-07 13:53,Sí,Protex,2023-06-07 13:53,No,,,,,Misiones,,Denunciante - ciudadano,,Hombre,0,54
2023-06-07,20:55,525942535,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Villa Devoto,PNR - Línea 145,Línea 145,Policía Federal Argentina,2023-12-23 11:57,Sí,Protex,2023-06-07 20:41,No,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,60,02
2023-06-08,12:49,6535942535,Urgencia,Ciudadano,Sí,Trata,Reducción a la servidumbre o situaciones análogas,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-08 13:24,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,65,02
2023-06-08,16:51,9445942535,Urgencia,Ciudadano,No,Trata,Posible captación,Misiones,Posadas,PNR - Línea 145,Línea 145,Protex,2023-06-08 17:24,Sí,,,,,,,,Misiones,,Denunciante - víctima indirecta,,Hombre,50,54
2023-06-08,21:03,3545942535,Urgencia,Ciudadano,Sí,Trata,Otros delitos,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,Protex,2023-06-08 21:11,Sí,,,,,,,Argentina,Tucumán,,Denunciante - ciudadano,,Mujer cis,0,90
2023-06-08,21:41,4545942535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Melchor Romero,PNR - Línea 145,Línea 145,Protex,2023-06-08 22:41,Sí,,,,,,,Argentina,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,06
2023-06-09,10:27,9455942535,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-09 11:34,Sí,Protex,2023-06-09 11:34,No,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0,02
2023-06-09,11:20,1555942535,Urgencia,Ciudadano,No,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-09 12:18,Sí,,,,,,,Argentina,Ciudad Autónoma de Buenos Aires,Buenos Aires,Denunciante - ciudadano,,Mujer cis,48,02
2023-06-09,17:58,1565942535,Urgencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,"Explotación sexual niñas, niños y adolescentes",Misiones,Guaraní,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-09 17:55,Sí,Protex,2023-06-09 17:55,No,,,,,,,Denunciante - institución,,Hombre,0,54
2023-06-09,21:39,7565942535,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Melchor Romero,PNR - Línea 145,Línea 145,Protex,2023-06-09 21:36,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,35,06
2023-06-10,01:57,1575942535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Bell Ville,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-10 02:13,Sí,Protex,2023-06-10 02:13,No,,,,,Córdoba,,Denunciante - ciudadano,,Hombre,50,14
2023-06-11,10:38,4505052535,Emergencia,Ciudadano,Sí,Trata,Reducción a la servidumbre o situaciones análogas,Chubut,Trelew,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-11 11:05,Sí,Protex,2023-06-11 11:05,No,,,,,,,Denunciante - ciudadano,,Varón cis,0,26
2023-06-11,18:10,7505052535,Emergencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Sáenz Peña,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-11 18:52,Sí,Protex,2023-06-11 18:52,No,,,,,Buenos Aires,,Denunciante - víctima indirecta,,Mujer cis,0,06
2023-06-12,09:34,7515052535,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Río Negro,Allen,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-12 10:07,Sí,Protex,2023-06-12 10:07,No,,,,,Formosa,,Denunciante - víctima directa,,Varón cis,0,62
2023-06-12,12:17,2525052535,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Río Negro,Allen,PNR - Línea 145,Línea 145,Protex,2023-06-12 14:20,Sí,,,,,,,Argentina,Corrientes,,Denunciante - ciudadano,,Varón cis,0,62
2023-06-12,12:41,3525052535,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-12 13:14,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - víctima indirecta,,Mujer cis,0,02
2023-06-12,13:06,4525052535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Chaco,Resistencia,PNR - Línea 145,Línea 145,Protex,2023-06-12 15:41,Sí,,,,,,,,Chaco,,Denunciante - ciudadano,Por recomendación,Hombre,32,22
2023-06-12,17:44,7525052535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Olivos,PNR - Línea 145,Línea 145,Protex,2023-06-12 18:11,Sí,,,,,,,,Buenos Aires,Buenos Aires,Denunciante - víctima directa,,Mujer,54,06
2023-06-12,18:14,8435052535,Urgencia,Ciudadano,Sí,Trata,Reducción a la servidumbre o situaciones análogas,Buenos Aires,Brandsen,PNR - Línea 145,Línea 145,Protex,2023-06-12 18:35,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0,06
2023-06-12,21:43,6535052535,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Buenos Aires,General Rodríguez,PNR - Línea 145,Línea 145,Juzgado - Fiscalía,2023-06-12 23:32,Sí,Protex,2023-06-12 23:32,No,,,,Colombia,Buenos Aires,,Denunciante - ciudadano,Por recomendación,Varón cis,25,06
2023-06-13,09:18,5545052535,Urgencia,Institución - UATRE Secretario Gral. de la Seccional La Rioja,No,Trata,Explotación laboral,La Rioja,Aimogasta,PNR - Línea 145,Línea 145,Protex,2023-06-13 11:05,Sí,,,,,,,,La Rioja,,Denunciante - institución,,Hombre,0,46
2023-06-13,11:57,6545052535,Urgencia,Institución - UATRE Secretario Gral. de la Seccional La Rioja,No,Trata,Explotación laboral,La Rioja,Aimogasta,PNR - Línea 145,Correo Institucional,Protex,2023-06-13 11:54,Sí,,,,,,,,La Rioja,,Denunciante - institución,,Hombre,0,46
2023-06-13,16:09,2555052535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Ciudadela,PNR - Línea 145,Línea 145,Protex,2023-06-13 16:33,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,40,06
2023-06-13,16:53,4555052535,Urgencia,Institución - Cimsaria 2da de Malvinas Argentinas,No,Trata,Persona desaparecida,Buenos Aires,General Rodríguez,PNR - Línea 145,Telefono_institucional,Protex,2023-06-13 16:47,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Hombre,0,06
2023-06-13,21:13,9465052535,Urgencia,Ciudadano,No,Trata,Otro,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-13 20:47,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,35,02
2023-06-13,22:49,3565052535,Emergencia,Institución - Línea 144,No,Trata,Explotación sexual,Salta,Rosario de la Frontera,PNR - Línea 145,Correo Institucional,Gendarmería Nacional Argentina,2023-06-13 22:42,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - institución,,No sabe / no contesta,0,66
2023-06-14,08:58,9475052535,Emergencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,Quilmes,PNR - Línea 145,Línea 145,Protex,2023-06-14 09:36,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,35,06
2023-06-14,11:22,1575052535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-14 12:03,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,30,02
2023-06-14,12:53,5575052535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Córdoba,Río Cuarto,PNR - Línea 145,Línea 145,Protex,2023-06-14 13:08,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,,Mujer,65,14
2023-06-14,14:05,7575052535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-14 14:27,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Hombre,41,02
2023-06-14,14:10,8484152535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Santa Fe,Gálvez,PNR - Línea 145,Línea 145,Protex,2023-06-14 15:05,Sí,,,,,,,,Santa Fe,,Denunciante - ciudadano,Por publicidad en Internet,No sabe / no contesta,48,82
2023-06-14,14:56,9484152535,Urgencia,Ciudadano,Sí,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-14 22:40,Sí,Protex,2023-06-14 22:40,No,,,,,Buenos Aires,,Denunciante - ciudadano,,No sabe / no contesta,35,02
2023-06-14,16:22,1584152535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Entre Ríos,San José,PNR - Línea 145,Línea 145,Protex,2023-06-14 16:40,Sí,,,,,,,,Entre Ríos,,Denunciante - ciudadano,,Hombre,0,30
2023-06-14,17:05,2584152535,Emergencia,Institución - Hospital Municipal de Cabildo,No,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-14 22:44,Sí,Protex,2023-06-14 18:16,No,,,,,Buenos Aires,,Denunciante - institución,,Hombre,0,02
2023-06-14,18:34,3584152535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2023-06-14 18:51,Sí,Protex,2023-06-14 18:51,No,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,50,02
2023-06-15,12:01,7584152535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,La Rioja,La Rioja,PNR - Línea 145,Línea 145,Protex,2023-06-15 11:59,Sí,,,,,,,,La Rioja,,Denunciante - ciudadano,,Hombre,0,46
2023-06-15,15:48,594152535,Emergencia,Ciudadano,No,Trata,Explotación laboral,Misiones,Virasoro,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-15 16:53,Sí,Protex,2023-06-15 16:07,No,,,,,Misiones,,Denunciante - víctima directa,,Hombre,0,54
2023-06-15,16:54,1594152535,Emergencia,Institución - AFIP- Departamento contra el trabajo ilegal,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Don Torcuato,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-15 17:49,Sí,Protex,2023-06-15 17:15,No,,,,,Buenos Aires,,Denunciante - institución,,Mujer,0,06
2023-06-15,19:43,2594152535,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Protex,2023-06-15 20:06,Sí,,,,,,,Bolivia,Ciudad Autónoma de Buenos Aires,,Denunciante - víctima indirecta,,Varón cis,0,02
2023-06-16,00:02,3594152535,Emergencia,Institución - Ministerio de Trabajo,No,Trata,Explotación laboral,Buenos Aires,,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-15 23:56,Sí,Protex,2023-06-15 23:56,No,,,,Argentina,Buenos Aires,,Denunciante - institución,,Varón cis,50,06
2023-06-16,01:38,4594152535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Correo Institucional,Protex,2023-06-16 01:35,Sí,,,,,,,Argentina,Buenos Aires,,Denunciante - víctima directa,,Mujer cis,25,
2023-06-16,07:57,5594152535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,Protex,2023-06-16 07:58,Sí,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer cis,0,
2023-06-16,10:38,6594152535,Urgencia,Institución - SECRETARIA DE GÉNERO DE Timbúes - Santa Fé.,No,Trata,Explotación sexual,Santa Fe,Timbúes,PNR - Línea 145,Línea 145,Protex,2023-06-16 10:27,Sí,,,,,,,,,,Denunciante - institución,,Hombre,0,82
2023-06-16,11:35,7594152535,Urgencia,Institución - Ministerio de Trabajo de la Nación,No,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Policía Federal Argentina,2023-06-16 11:30,Sí,Protex,2023-06-16 11:30,No,,,,Argentina,,Ciudad Autónoma de Buenos Aires,Denunciante - institución,,Varón cis,0,02
2023-06-16,13:36,8405152535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Córdoba,El Tío,PNR - Línea 145,Línea 145,Protex,2023-06-16 13:30,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,,Hombre,0,14
2023-06-16,14:38,505152535,Urgencia,Institución - Secretaria de Desarrollo Social – Gobierno de Timbúes – Departamento San Lorenzo- provincia de Santa Fé,No,Trata,Explotación sexual,Santa Fe,Timbúes,PNR - Línea 145,Correo Institucional,Protex,2023-06-16 14:48,Sí,,,,,,,,Santa Fe,,Denunciante - institución,Concurrió en otra oportunidad,Mujer,30,82
2023-06-16,15:47,4505152535,Urgencia,"Institución - Departamento de Indicios de Explotación Laboral - Dirección de Inspección del Trabajo Infantil, Adolescente e Indicios de Explotación Laboral (DITIAEIEL) –(Dirección Nacional de Fiscalización del Trabajo Ministerio de Trabajo, Empleo y Seguridad Social de",No,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Policía Federal Argentina,2023-06-16 15:42,Sí,Protex,2023-06-16 15:42,No,,,,Argentina,Buenos Aires,Ciudad Autónoma de Buenos Aires,Denunciante - institución,Operativo,Varón cis,50,02
2023-06-16,16:38,6505152535,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Córdoba,Bell Ville,PNR - Línea 145,Línea 145,Protex,2023-06-16 17:19,Sí,,,,,,,,Córdoba,,Denunciante - ciudadano,Carteles via publica,Hombre,45,14
2023-06-17,12:34,2525152535,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Melchor Romero,PNR - Línea 145,Línea 145,Protex,2023-06-17 13:33,Sí,,,,,,,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0,06
2023-06-17,14:47,6525152535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,PNR - Línea 145,Formulario_web,Protex,2023-06-17 16:54,Sí,,,,,,,,,,Denunciante - ciudadano,,No sabe / no contesta,0,
2023-06-17,17:13,8435152535,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-17 17:46,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,0,02
2023-06-17,18:00,1535152535,Emergencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,Luján,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-17 20:23,Sí,Protex,2023-06-17 18:22,No,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,Por recomendación,Varón cis,50,06
2023-06-17,20:22,4535152535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Entre Ríos,Parana,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-17 20:34,Sí,Protex,2023-06-17 20:34,No,,,,,Entre Ríos,,Denunciante - ciudadano,,Hombre,70,30
2023-06-17,21:01,5535152535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Mendoza,Mendoza,PNR - Línea 145,Correo Institucional,Protex,2023-06-17 20:54,Sí,,,,,,,,Mendoza,,Denunciante - ciudadano,,Mujer,40,50
2023-06-17,22:43,8445152535,Urgencia,Institución - 137,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Protex,2023-06-17 22:38,Sí,,,,,,,,Ciudad Autónoma de Buenos Aires,,Denunciante - institución,,Mujer,0,02
2023-06-17,22:49,9445152535,Urgencia,Ciudadano,Sí,Trata,Otros delitos,Neuquén,Neuquen,PNR - Línea 145,Línea 145,Protex,2023-06-17 23:56,Sí,,,,,,,,Neuquén,,Denunciante - ciudadano,Concurrió en otra oportunidad,Mujer,36,58
2023-06-18,15:11,3545152535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",,,PNR - Línea 145,Formulario_web,Gendarmería Nacional Argentina,2023-06-18 19:55,Sí,Protex,2023-06-18 17:44,No,,,,,,,Denunciante - ciudadano,,No sabe / no contesta,0,
2023-06-18,16:58,4545152535,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2023-06-18 17:22,Sí,,,,,,,,,,Denunciante - víctima indirecta,,Mujer,0,
2023-06-18,18:06,5545152535,Urgencia,Institución - Transfeminista,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2023-06-18 18:04,Sí,,,,,,,,,,Denunciante - institución,,No sabe / no contesta,0,
2023-06-19,00:51,7545152535,Emergencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Santa Fe,Rosario,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2023-06-19 00:48,Sí,,,,,,,,Santa Fe,,Denunciante - ciudadano,,Mujer,40,82
2023-06-19,03:40,4555152535,Emergencia,Institución - hotel ramada,No,Trata,Explotación sexual,Buenos Aires,Vicente López,PNR - Línea 145,Línea 145,Policía Federal Argentina,2023-06-19 03:33,Sí,,,,,,,,Buenos Aires,Vicente López,Denunciante - ciudadano,,Mujer,35,06
2023-06-19,10:22,6555152535,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2023-06-19 11:14,Sí,,,,,,,,Córdoba,,Denunciante - víctima directa,,Varón cis,54,14
2023-06-19,10:44,7555152535,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Córdoba,PNR - Línea 145,Correo Institucional,Gendarmería Nacional Argentina,2023-06-19 10:38,Sí,Protex,2023-06-19 10:38,No,,,,Argentina,Córdoba,,Denunciante - ciudadano,,Varón cis,0,14
2023-06-19,15:39,2565152535,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-19 16:20,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,02
2023-06-19,16:04,3565152535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santa Cruz,Caleta Olivia,PNR - Línea 145,Línea 145,Protex,2023-06-19 16:26,Sí,,,,,,,,Santa Cruz,Caleta Olivia,Denunciante - ciudadano,,Varón cis,0,78
2023-06-21,10:59,4515252535,Urgencia,Institución - Ministerio de Trabajo,No,Trata,Explotación laboral,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2023-06-21 10:55,Sí,,,,,,,,,,Denunciante - institución,,Mujer,0,02
